timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591257301064,125,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-32,text,true,,436,473,56,56,http://10.10.60.7/api/select,125,0,0
1591257300590,599,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,328,529,56,56,http://10.10.60.7/api/select,599,0,0
1591257300748,441,Login,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,1171,836,56,56,http://10.10.60.7/api/login,441,0,131
1591257301063,126,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-26,text,true,,455,473,56,56,http://10.10.60.7/api/select,126,0,0
1591257301070,119,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,455,473,56,56,http://10.10.60.7/api/select,119,0,0
1591257301064,126,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-38,text,true,,455,473,56,56,http://10.10.60.7/api/select,126,0,0
1591257301063,127,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,455,473,56,56,http://10.10.60.7/api/select,127,0,0
1591257301045,145,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,455,473,56,56,http://10.10.60.7/api/select,145,0,0
1591257301087,103,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,455,473,56,56,http://10.10.60.7/api/select,103,0,0
1591257301095,96,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-41,text,true,,455,473,56,56,http://10.10.60.7/api/select,96,0,0
1591257301087,104,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,455,473,56,56,http://10.10.60.7/api/select,104,0,0
1591257301070,121,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-21,text,true,,455,473,56,56,http://10.10.60.7/api/select,121,0,0
1591257301081,110,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,455,473,56,56,http://10.10.60.7/api/select,110,0,0
1591257301094,98,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,455,473,56,56,http://10.10.60.7/api/select,97,0,0
1591257301087,105,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-43,text,true,,455,473,56,56,http://10.10.60.7/api/select,105,0,0
1591257300645,547,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,310,529,56,56,http://10.10.60.7/api/select,547,0,0
1591257301100,92,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-17,text,true,,455,473,56,56,http://10.10.60.7/api/select,92,0,0
1591257301070,122,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-51,text,true,,455,473,56,56,http://10.10.60.7/api/select,122,0,0
1591257301095,97,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-12,text,true,,436,473,56,56,http://10.10.60.7/api/select,97,0,0
1591257301070,122,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,455,473,56,56,http://10.10.60.7/api/select,122,0,0
1591257300746,450,Login,200,OK,jp@gc - Ultimate Thread Group 1-22,text,true,,1190,836,56,56,http://10.10.60.7/api/login,450,0,133
1591257300498,722,Login,200,OK,jp@gc - Ultimate Thread Group 1-23,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,56,56,http://10.10.60.7/api/login,722,0,79
1591257300763,463,Login,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1190,836,56,56,http://10.10.60.7/api/login,463,0,117
1591257300505,757,Login,200,OK,jp@gc - Ultimate Thread Group 1-40,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,56,56,http://10.10.60.7/api/login,757,0,72
1591257300774,522,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,328,529,56,56,http://10.10.60.7/api/select,522,0,0
1591257300757,542,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,328,529,56,56,http://10.10.60.7/api/select,542,0,0
1591257300505,800,Login,200,OK,jp@gc - Ultimate Thread Group 1-57,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,56,56,http://10.10.60.7/api/login,800,0,72
1591257300717,628,Login,200,OK,jp@gc - Ultimate Thread Group 1-30,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,55,55,http://10.10.60.7/api/login,628,0,57
1591257300708,679,Login,200,OK,jp@gc - Ultimate Thread Group 1-37,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,55,55,http://10.10.60.7/api/login,679,0,49
1591257301190,203,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,455,473,55,55,http://10.10.60.7/api/select,203,0,0
1591257301189,204,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-26,text,true,,455,473,55,55,http://10.10.60.7/api/select,204,0,0
1591257300758,635,Login,200,OK,jp@gc - Ultimate Thread Group 1-56,text,true,,1190,836,55,55,http://10.10.60.7/api/login,635,0,122
1591257301192,207,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-17,text,true,,455,473,54,54,http://10.10.60.7/api/select,207,0,0
1591257301190,210,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,455,473,54,54,http://10.10.60.7/api/select,209,0,0
1591257300890,510,Login,200,OK,jp@gc - Ultimate Thread Group 1-16,text,true,,1190,836,54,54,http://10.10.60.7/api/login,510,0,54
1591257301188,212,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-31,text,true,,455,473,54,54,http://10.10.60.7/api/select,212,0,0
1591257301192,211,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,436,473,54,54,http://10.10.60.7/api/select,211,0,0
1591257301189,214,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,455,473,54,54,http://10.10.60.7/api/select,214,0,0
1591257301189,214,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-32,text,true,,436,473,54,54,http://10.10.60.7/api/select,214,0,0
1591257301190,213,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,436,473,54,54,http://10.10.60.7/api/select,213,0,0
1591257301192,211,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,455,473,54,54,http://10.10.60.7/api/select,211,0,0
1591257301190,213,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,455,473,54,54,http://10.10.60.7/api/select,213,0,0
1591257301192,217,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-43,text,true,,455,473,54,54,http://10.10.60.7/api/select,217,0,0
1591257301190,219,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-38,text,true,,455,473,54,54,http://10.10.60.7/api/select,219,0,0
1591257301020,389,Login,200,OK,jp@gc - Ultimate Thread Group 1-27,text,true,,1190,836,54,54,http://10.10.60.7/api/login,389,0,60
1591257301296,115,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,455,473,54,54,http://10.10.60.7/api/select,115,0,0
1591257301299,112,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,455,473,54,54,http://10.10.60.7/api/select,112,0,0
1591257301191,220,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-41,text,true,,455,473,54,54,http://10.10.60.7/api/select,220,0,0
1591257301192,219,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-12,text,true,,455,473,54,54,http://10.10.60.7/api/select,219,0,0
1591257301189,223,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,436,473,54,54,http://10.10.60.7/api/select,223,0,0
1591257301192,259,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,455,473,54,54,http://10.10.60.7/api/select,259,0,0
1591257301188,263,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,455,473,54,54,http://10.10.60.7/api/select,263,0,0
1591257300880,571,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-33,text,true,,328,529,54,54,http://10.10.60.7/api/select,571,0,0
1591257300882,569,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-54,text,true,,328,529,54,54,http://10.10.60.7/api/select,569,0,0
1591257301394,65,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-26,text,true,,455,473,53,53,http://10.10.60.7/api/select,65,0,0
1591257300882,577,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,328,529,53,53,http://10.10.60.7/api/select,577,0,0
1591257301063,402,Login,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,1190,836,53,53,http://10.10.60.7/api/login,402,0,63
1591257301399,66,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-17,text,true,,455,473,53,53,http://10.10.60.7/api/select,66,0,0
1591257300883,583,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,328,529,53,53,http://10.10.60.7/api/select,583,0,0
1591257301403,67,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,455,473,53,53,http://10.10.60.7/api/select,67,0,0
1591257301400,77,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-31,text,true,,455,473,53,53,http://10.10.60.7/api/select,77,0,0
1591257301411,71,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-41,text,true,,455,473,53,53,http://10.10.60.7/api/select,71,0,0
1591257301403,86,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,455,473,53,53,http://10.10.60.7/api/select,86,0,0
1591257301403,87,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,455,473,52,52,http://10.10.60.7/api/select,86,0,0
1591257301409,86,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-43,text,true,,455,473,52,52,http://10.10.60.7/api/select,86,0,0
1591257301409,86,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-38,text,true,,455,473,52,52,http://10.10.60.7/api/select,86,0,0
1591257301411,84,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,455,473,52,52,http://10.10.60.7/api/select,84,0,0
1591257301411,84,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,455,473,52,52,http://10.10.60.7/api/select,84,0,0
1591257300940,556,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-52,text,true,,328,529,52,52,http://10.10.60.7/api/select,556,0,0
1591257301412,84,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,455,473,52,52,http://10.10.60.7/api/select,84,0,0
1591257301063,433,Login,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,1190,836,52,52,http://10.10.60.7/api/login,433,0,63
1591257301403,93,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,455,473,51,51,http://10.10.60.7/api/select,93,0,0
1591257301411,86,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-12,text,true,,455,473,51,51,http://10.10.60.7/api/select,86,0,0
1591257301451,50,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,455,473,51,51,http://10.10.60.7/api/select,50,0,0
1591257300743,758,Login,200,OK,jp@gc - Ultimate Thread Group 1-35,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,51,51,http://10.10.60.7/api/login,755,0,63
1591257301087,414,Login,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1190,836,51,51,http://10.10.60.7/api/login,414,0,102
1591257301403,98,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,455,473,51,51,http://10.10.60.7/api/select,98,0,0
1591257301451,56,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-33,text,true,,455,473,51,51,http://10.10.60.7/api/select,56,0,0
1591257301466,80,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,455,473,51,51,http://10.10.60.7/api/select,80,0,0
1591257301459,87,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,455,473,51,51,http://10.10.60.7/api/select,87,0,0
1591257301470,76,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,455,473,51,51,http://10.10.60.7/api/select,76,0,0
1591257301477,69,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-31,text,true,,455,473,51,51,http://10.10.60.7/api/select,69,0,0
1591257301483,69,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-41,text,true,,455,473,51,51,http://10.10.60.7/api/select,69,0,0
1591257301490,62,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,455,473,51,51,http://10.10.60.7/api/select,62,0,0
1591257300989,569,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,328,529,51,51,http://10.10.60.7/api/select,568,0,0
1591257300944,623,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,328,529,51,51,http://10.10.60.7/api/select,623,0,0
1591257301495,75,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,455,473,51,51,http://10.10.60.7/api/select,75,0,0
1591257301496,80,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,455,473,51,51,http://10.10.60.7/api/select,80,0,0
1591257301496,86,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,455,473,51,51,http://10.10.60.7/api/select,86,0,0
1591257301087,495,Login,200,OK,jp@gc - Ultimate Thread Group 1-42,text,true,,1190,836,51,51,http://10.10.60.7/api/login,495,0,102
1591257301507,85,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-33,text,true,,455,473,51,51,http://10.10.60.7/api/select,85,0,0
1591257301501,91,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,455,473,51,51,http://10.10.60.7/api/select,91,0,0
1591257301547,59,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-31,text,true,,436,473,51,51,http://10.10.60.7/api/select,59,0,0
1591257301546,67,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,455,473,51,51,http://10.10.60.7/api/select,67,0,0
1591257301191,422,Login,200,OK,jp@gc - Ultimate Thread Group 1-21,text,true,,1190,836,51,51,http://10.10.60.7/api/login,422,0,53
1591257301192,421,Login,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,1190,836,51,51,http://10.10.60.7/api/login,421,0,52
1591257301546,78,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,436,473,50,50,http://10.10.60.7/api/select,78,0,0
1591257301546,84,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,436,473,50,50,http://10.10.60.7/api/select,84,0,0
1591257301558,79,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,455,473,50,50,http://10.10.60.7/api/select,79,0,0
1591257301567,70,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,455,473,50,50,http://10.10.60.7/api/select,70,0,0
1591257300882,755,Login,200,OK,jp@gc - Ultimate Thread Group 1-24,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,319,836,50,50,http://10.10.60.7/api/login,755,0,61
1591257300746,897,Login,200,OK,jp@gc - Ultimate Thread Group 1-18,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,50,50,http://10.10.60.7/api/login,897,0,133
1591257301192,457,Login,200,OK,jp@gc - Ultimate Thread Group 1-51,text,true,,1190,836,50,50,http://10.10.60.7/api/login,457,0,52
1591257301576,79,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,455,473,49,49,http://10.10.60.7/api/select,79,0,0
1591257301570,85,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,455,473,49,49,http://10.10.60.7/api/select,85,0,0
1591257300806,855,Login,200,OK,jp@gc - Ultimate Thread Group 1-29,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,48,48,http://10.10.60.7/api/login,855,0,76
1591257301345,329,Login,200,OK,jp@gc - Ultimate Thread Group 1-30,text,true,,1171,836,48,48,http://10.10.60.7/api/login,329,0,55
1591257300881,793,Login,200,OK,jp@gc - Ultimate Thread Group 1-6,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,48,48,http://10.10.60.7/api/login,793,0,62
1591257300746,934,Login,200,OK,jp@gc - Ultimate Thread Group 1-45,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,48,48,http://10.10.60.7/api/login,934,0,133
1591257301592,88,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-33,text,true,,455,473,48,48,http://10.10.60.7/api/select,88,0,0
1591257300757,923,Login,200,OK,jp@gc - Ultimate Thread Group 1-34,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,48,48,http://10.10.60.7/api/login,923,0,123
1591257301582,99,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,455,473,48,48,http://10.10.60.7/api/select,99,0,0
1591257301592,89,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,455,473,48,48,http://10.10.60.7/api/select,89,0,0
1591257301613,83,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,436,473,48,48,http://10.10.60.7/api/select,83,0,0
1591257301606,90,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-31,text,true,,436,473,48,48,http://10.10.60.7/api/select,90,0,0
1591257300883,820,Login,200,OK,jp@gc - Ultimate Thread Group 1-53,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,48,48,http://10.10.60.7/api/login,820,0,60
1591257301637,103,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,455,473,47,47,http://10.10.60.7/api/select,103,0,0
1591257301637,103,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,455,473,47,47,http://10.10.60.7/api/select,103,0,0
1591257301624,136,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,455,473,47,47,http://10.10.60.7/api/select,136,0,0
1591257301262,498,Login,200,OK,jp@gc - Ultimate Thread Group 1-40,text,true,,1190,836,47,47,http://10.10.60.7/api/login,498,0,37
1591257301630,130,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,436,473,47,47,http://10.10.60.7/api/select,130,0,0
1591257301655,105,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,436,473,47,47,http://10.10.60.7/api/select,105,0,0
1591257301681,95,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-33,text,true,,455,473,47,47,http://10.10.60.7/api/select,95,0,0
1591257301400,376,Login,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,1190,836,47,47,http://10.10.60.7/api/login,376,0,65
1591257301681,104,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,455,473,47,47,http://10.10.60.7/api/select,104,0,0
1591257301681,104,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,455,473,47,47,http://10.10.60.7/api/select,104,0,0
1591257301696,90,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,436,473,47,47,http://10.10.60.7/api/select,90,0,0
1591257301403,409,Login,200,OK,jp@gc - Ultimate Thread Group 1-32,text,true,,1171,836,46,46,http://10.10.60.7/api/login,409,0,62
1591257301740,98,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,455,473,46,46,http://10.10.60.7/api/select,98,0,0
1591257301761,77,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,455,473,46,46,http://10.10.60.7/api/select,77,0,0
1591257301777,72,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-33,text,true,,436,473,46,46,http://10.10.60.7/api/select,72,0,0
1591257301740,108,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,436,473,46,46,http://10.10.60.7/api/select,108,0,0
1591257301465,390,Login,200,OK,jp@gc - Ultimate Thread Group 1-17,text,true,,1190,836,46,46,http://10.10.60.7/api/login,390,0,68
1591257301787,85,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,455,473,46,46,http://10.10.60.7/api/select,85,0,0
1591257301196,687,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-22,text,true,,310,529,46,46,http://10.10.60.7/api/select,687,0,0
1591257301226,673,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,328,529,46,46,http://10.10.60.7/api/select,673,0,0
1591257301112,787,Login,200,OK,jp@gc - Ultimate Thread Group 1-13,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,319,836,46,46,http://10.10.60.7/api/login,787,0,77
1591257301189,721,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,310,529,46,46,http://10.10.60.7/api/select,721,0,0
1591257301644,266,Login,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,1190,836,46,46,http://10.10.60.7/api/login,266,0,52
1591257301553,357,Login,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1190,836,46,46,http://10.10.60.7/api/login,357,0,53
1591257301840,72,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,455,473,46,46,http://10.10.60.7/api/select,72,0,0
1591257301840,79,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,455,473,46,46,http://10.10.60.7/api/select,79,0,0
1591257301849,76,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,455,473,46,46,http://10.10.60.7/api/select,76,0,0
1591257301221,710,Login,200,OK,jp@gc - Ultimate Thread Group 1-23,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,46,46,http://10.10.60.7/api/login,710,0,47
1591257301884,54,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-22,text,true,,455,473,46,46,http://10.10.60.7/api/select,53,0,0
1591257301409,528,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-27,text,true,,328,529,46,46,http://10.10.60.7/api/select,527,0,0
1591257301681,268,Login,200,OK,jp@gc - Ultimate Thread Group 1-45,text,true,,1190,836,46,46,http://10.10.60.7/api/login,268,0,79
1591257301191,763,Login,200,OK,jp@gc - Ultimate Thread Group 1-19,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,45,45,http://10.10.60.7/api/login,763,0,53
1591257301900,70,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,455,473,45,45,http://10.10.60.7/api/select,70,0,0
1591257301911,59,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,455,473,45,45,http://10.10.60.7/api/select,59,0,0
1591257301400,582,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-16,text,true,,328,529,45,45,http://10.10.60.7/api/select,582,0,0
1591257301926,64,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,455,473,45,45,http://10.10.60.7/api/select,64,0,0
1591257301189,800,Login,200,OK,jp@gc - Ultimate Thread Group 1-28,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,45,45,http://10.10.60.7/api/login,800,0,49
1591257301912,91,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,455,473,45,45,http://10.10.60.7/api/select,91,0,0
1591257301938,70,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-22,text,true,,455,473,45,45,http://10.10.60.7/api/select,70,0,0
1591257301938,70,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-27,text,true,,455,473,45,45,http://10.10.60.7/api/select,70,0,0
1591257301675,358,Login,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,1190,836,45,45,http://10.10.60.7/api/login,358,0,65
1591257301387,686,Login,200,OK,jp@gc - Ultimate Thread Group 1-37,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,45,45,http://10.10.60.7/api/login,646,0,64
1591257301465,608,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,328,529,45,45,http://10.10.60.7/api/select,608,0,0
1591257301661,412,Login,200,OK,jp@gc - Ultimate Thread Group 1-29,text,true,,1190,836,45,45,http://10.10.60.7/api/login,412,0,79
1591257301970,104,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,455,473,45,45,http://10.10.60.7/api/select,104,0,0
1591257301696,378,Login,200,OK,jp@gc - Ultimate Thread Group 1-31,text,true,,1190,836,45,45,http://10.10.60.7/api/login,378,0,64
1591257301970,106,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,455,473,45,45,http://10.10.60.7/api/select,106,0,0
1591257301761,314,Login,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,1171,836,45,45,http://10.10.60.7/api/login,314,0,69
1591257301786,290,Login,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,1190,836,45,45,http://10.10.60.7/api/login,290,0,53
1591257301496,579,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,328,529,45,45,http://10.10.60.7/api/select,579,0,0
1591257301501,582,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,310,529,44,44,http://10.10.60.7/api/select,582,0,0
1591257301760,323,Login,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,1171,836,44,44,http://10.10.60.7/api/login,323,0,70
1591257301849,255,Login,200,OK,jp@gc - Ultimate Thread Group 1-33,text,true,,1190,836,44,44,http://10.10.60.7/api/login,255,0,62
1591257301451,677,Login,200,OK,jp@gc - Ultimate Thread Group 1-10,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,44,44,http://10.10.60.7/api/login,677,0,46
1591257302008,121,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-22,text,true,,455,473,44,44,http://10.10.60.7/api/select,121,0,0
